Jahr von Rechnungsdatum,Monat von Rechnungsdatum,Tag von Rechnungsdatum,Artikelnummer,Anzahl Bruttoauftragsartikel,Anzahl Nettoauftragsartikel,Zolltarifnummer
2021,März,16,2040-102482,1.00,1.00,
2021,März,16,2130-105335,1.00,1.00,
2021,März,16,2140-6482,1.00,1.00,
2021,März,16,2140-7655,6.00,6.00,
2021,März,16,2220-100090,1.00,1.00,
2021,März,16,2260-7713,1.00,1.00,
2021,März,16,2310-3949,1.00,1.00,
2021,März,16,2310-6336,1.00,1.00,
2021,März,16,2310-105961,1.00,1.00,
2021,März,16,2311-6902,1.00,1.00,
2021,März,16,2311-102234,1.00,1.00,
2021,März,16,2313-3689,0.00,-1.00,
2021,März,16,2320-0056,1.00,1.00,
2021,März,16,2320-0504,1.00,1.00,
2021,März,16,2320-8567,1.00,1.00,
2021,März,16,2320-8576,1.00,1.00,
2021,März,16,2320-8742,1.00,1.00,
2021,März,16,2320-12009,1.00,1.00,
2021,März,16,2320-12155,1.00,1.00,
2021,März,16,2320-12435,2.00,2.00,
2021,März,16,2320-12731,1.00,1.00,
2021,März,16,2330-7807,1.00,1.00,
2021,März,16,2330-101394,1.00,1.00,
2021,März,16,2330-104214,0.00,-1.00,
2021,März,16,2340-0406,2.00,2.00,
2021,März,16,2340-100130,1.00,1.00,
2021,März,16,2350-0024,1.00,1.00,
2021,März,16,2350-6746,2.00,2.00,
2021,März,16,2360-0109,1.00,1.00,
2021,März,16,2360-0951,1.00,1.00,
2021,März,16,2360-0963,2.00,2.00,
2021,März,16,2360-1255,1.00,1.00,
2021,März,16,2360-17387,1.00,1.00,
2021,März,16,2360-17479,1.00,1.00,
2021,März,16,2360-17525,1.00,1.00,
2021,März,16,2360-103954,2.00,2.00,
2021,März,16,2360-104037,1.00,1.00,
2021,März,16,2360-105592,2.00,2.00,
2021,März,16,2360-107330,1.00,1.00,
2021,März,16,2370-3857,1.00,1.00,
2021,März,16,2370-3979,1.00,1.00,
2021,März,16,2370-4492,1.00,1.00,
2021,März,16,2370-4523,1.00,1.00,
2021,März,16,2380-1570,1.00,1.00,
2021,März,16,2380-1571,1.00,1.00,
2021,März,16,2380-1705,1.00,1.00,
2021,März,16,2380-1757,1.00,1.00,
2021,März,16,2380-1765,1.00,1.00,
2021,März,16,2380-7349,1.00,1.00,
2021,März,16,2380-7949,1.00,1.00,
2021,März,16,2380-106578,1.00,1.00,
2021,März,16,90101038,1.00,1.00,
2021,März,16,90104014,15.00,14.00,
2021,März,16,90104016,24.00,23.00,
2021,März,16,90104017,4.00,3.00,
2021,März,16,90104018,1.00,1.00,
2021,März,16,90104020,1.00,1.00,
2021,März,16,90104023,9.00,9.00,
2021,März,16,90104028,3.00,3.00,
2021,März,16,DYI,1.00,1.00,
2021,März,16,MARK-0001,9.00,9.00,
2021,März,16,OPOS-0009,3.00,3.00,
2021,März,16,P-A-01-00355,1.00,1.00,
2021,März,16,P-B-02-00032,1.00,1.00,
2021,März,16,P-B-02-00207,1.00,1.00,
2021,März,16,P-H-05-00102,1.00,1.00,
2021,März,16,P-H-05-00108,1.00,1.00,
2021,März,16,P-O-02-00092,1.00,1.00,
2021,März,16,P-O-02-00306,1.00,1.00,
2021,März,17,1010-100826,1.00,1.00,
2021,März,17,1020-3830,2.00,2.00,
2021,März,17,1020-15202,1.00,1.00,
2021,März,17,1035-3812,0.00,-1.00,
2021,März,17,1035-3813,0.00,-1.00,
2021,März,17,1035-101703,1.00,1.00,
2021,März,17,1035-101713,1.00,1.00,
2021,März,17,1080-0040,2.00,2.00,
2021,März,17,1080-1660,1.00,1.00,
2021,März,17,1115-0172,1.00,1.00,
2021,März,17,1120-103366,1.00,1.00,
2021,März,17,1120-103649,1.00,1.00,
2021,März,17,1120-104042,1.00,1.00,
2021,März,17,1120-104440,1.00,1.00,
2021,März,17,1120-104478,1.00,1.00,
2021,März,17,1120-107795,1.00,1.00,
2021,März,17,1125-5976,1.00,1.00,
2021,März,17,1125-102777,1.00,1.00,
2021,März,17,1126-102788,0.00,-1.00,
2021,März,17,1130-9387,0.00,-1.00,
2021,März,17,1130-9389,0.00,-1.00,
2021,März,17,1135-5690,2.00,2.00,
2021,März,17,1140-0239,2.00,2.00,
2021,März,17,1140-0576,1.00,1.00,
2021,März,17,1140-103016,0.00,-1.00,
2021,März,17,1211-123853,1.00,1.00,
2021,März,17,1220-5891,1.00,1.00,
2021,März,17,1240-3232,1.00,1.00,
2021,März,17,1240-14399,1.00,1.00,
2021,März,17,1240-120628,2.00,2.00,
2021,März,17,1260-1507,0.00,-1.00,
2021,März,17,1410-0936,1.00,1.00,
2021,März,17,1410-4548,1.00,1.00,
2021,März,17,1410-5057,1.00,1.00,
2021,März,17,1410-5115,1.00,1.00,
2021,März,17,1410-6329,1.00,1.00,
2021,März,17,1410-15270,1.00,1.00,
2021,März,17,1410-15503,1.00,1.00,
2021,März,17,1410-18791,1.00,1.00,
2021,März,17,1410-34104,1.00,1.00,
2021,März,17,1410-35820,1.00,1.00,
2021,März,17,1410-106185,1.00,1.00,
2021,März,17,1410-112946,1.00,1.00,
2021,März,17,1410-113776,1.00,1.00,
2021,März,17,1410-115120,1.00,1.00,
2021,März,17,1410-116004,1.00,1.00,
2021,März,17,1410-117724,1.00,1.00,
2021,März,17,1410-120194,1.00,1.00,
2021,März,17,1410-130561,1.00,1.00,
2021,März,17,1410-137222,1.00,1.00,
2021,März,17,1410-137781,1.00,1.00,
2021,März,17,1420-4196,2.00,2.00,
2021,März,17,1420-4497,2.00,2.00,
2021,März,17,1420-8046,2.00,2.00,
2021,März,17,1420-8723,2.00,2.00,
2021,März,17,1420-21646,1.00,1.00,
2021,März,17,1420-22256,-1.00,-1.00,
2021,März,17,1420-23109,1.00,1.00,
2021,März,17,1420-57906,2.00,2.00,
2021,März,17,1420-58730,2.00,2.00,
2021,März,17,1420-59385,2.00,2.00,
2021,März,17,1420-107632,2.00,2.00,
2021,März,17,1420-114367,2.00,2.00,
2021,März,17,1420-120210,2.00,2.00,
2021,März,17,1420-121280,1.00,1.00,
2021,März,17,1420-137107,1.00,1.00,
2021,März,17,1420-155263,0.00,-2.00,
2021,März,17,1420-167743,2.00,2.00,
2021,März,17,1435-0351,2.00,2.00,
2021,März,17,1435-38164,1.00,1.00,
2021,März,17,1435-38452,1.00,1.00,
2021,März,17,1435-43773,0.00,-1.00,
2021,März,17,1435-50466,1.00,1.00,
2021,März,17,1435-51971,1.00,1.00,
2021,März,17,1435-51972,1.00,1.00,
2021,März,17,1435-102013,1.00,1.00,
2021,März,17,1435-102014,1.00,1.00,
2021,März,17,1435-113063,2.00,2.00,
2021,März,17,1435-115607,1.00,1.00,
2021,März,17,1435-115608,1.00,1.00,
2021,März,17,1435-122567,1.00,1.00,
2021,März,17,1435-122568,1.00,1.00,
2021,März,17,1435-122731,1.00,1.00,
2021,März,17,1435-122732,1.00,1.00,
2021,März,17,1435-123052,1.00,1.00,
2021,März,17,1435-123084,1.00,1.00,
2021,März,17,1435-123140,1.00,1.00,
2021,März,17,1435-123210,1.00,1.00,
2021,März,17,1435-125301,1.00,1.00,
2021,März,17,1435-125309,1.00,1.00,
2021,März,17,1435-126826,1.00,1.00,
2021,März,17,1435-128810,1.00,1.00,
2021,März,17,1435-141625,0.00,-1.00,
2021,März,17,1435-PF01,11.00,11.00,
2021,März,17,1440-21333,2.00,2.00,
2021,März,17,1440-42769,2.00,2.00,
2021,März,17,1440-42771,2.00,2.00,
2021,März,17,1440-44093,1.00,1.00,
2021,März,17,1440-47206,1.00,1.00,
2021,März,17,1440-53908,1.00,1.00,
2021,März,17,1440-57446,1.00,1.00,
2021,März,17,1440-59637,1.00,1.00,
2021,März,17,1440-59913,2.00,2.00,
2021,März,17,1440-106419,1.00,1.00,
2021,März,17,1440-108405,0.00,-2.00,
2021,März,17,1440-117171,2.00,2.00,
2021,März,17,1440-117178,2.00,2.00,
2021,März,17,1440-119172,2.00,2.00,
2021,März,17,1440-127356,1.00,1.00,
2021,März,17,1440-133912,1.00,1.00,
2021,März,17,1440-135804,2.00,2.00,
2021,März,17,1440-139441,1.00,1.00,
2021,März,17,1440-139442,1.00,1.00,
2021,März,17,1440-153729,4.00,4.00,
2021,März,17,1510-2058,2.00,2.00,
2021,März,17,1510-21450,1.00,1.00,
2021,März,17,1520-10167,1.00,1.00,
2021,März,17,1520-102373,2.00,2.00,
2021,März,17,1520-110489,2.00,2.00,
2021,März,17,1540-23568,1.00,1.00,
2021,März,17,1540-23602,2.00,2.00,
2021,März,17,1540-26920,0.00,-2.00,
2021,März,17,1540-28802,2.00,2.00,
2021,März,17,1540-30074,2.00,2.00,
2021,März,17,1540-139107,2.00,2.00,
2021,März,17,1540-140371,2.00,2.00,
2021,März,17,1540-143217,2.00,2.00,
2021,März,17,1540-173100,2.00,2.00,
2021,März,17,1540-180711,1.00,1.00,
2021,März,17,1540-180714,1.00,1.00,
2021,März,17,1550-1202,2.00,2.00,
2021,März,17,1550-1873,2.00,2.00,
2021,März,17,1550-8727,2.00,2.00,
2021,März,17,1550-16195,1.00,1.00,
2021,März,17,1550-16196,1.00,1.00,
2021,März,17,1550-108157,2.00,2.00,
2021,März,17,1550-119699,2.00,2.00,
2021,März,17,1550-138716,2.00,2.00,
2021,März,17,1550-138726,2.00,2.00,
2021,März,17,1560-6513,2.00,2.00,
2021,März,17,1560-6531,2.00,2.00,
2021,März,17,1560-7147,1.00,1.00,
2021,März,17,1560-7297,1.00,1.00,
2021,März,17,1560-8674,2.00,2.00,
2021,März,17,1560-25164,2.00,2.00,
2021,März,17,1560-25276,2.00,2.00,
2021,März,17,1560-106367,2.00,2.00,
2021,März,17,1560-108510,1.00,1.00,
2021,März,17,1570-1713,2.00,2.00,
2021,März,17,1570-5324,1.00,1.00,
2021,März,17,1570-22197,1.00,1.00,
2021,März,17,1570-22198,1.00,1.00,
2021,März,17,1570-22632,1.00,1.00,
2021,März,17,1570-34367,2.00,2.00,
2021,März,17,1570-35945,2.00,2.00,
2021,März,17,1570-37840,2.00,2.00,
2021,März,17,1570-107021,2.00,2.00,
2021,März,17,1570-107911,1.00,1.00,
2021,März,17,1570-126773,2.00,2.00,
2021,März,17,1570-136496,2.00,2.00,
2021,März,17,1570-196860,2.00,2.00,
2021,März,17,1570-214303,0.00,-2.00,
2021,März,17,1570-219297,0.00,-2.00,
2021,März,17,1570-91103366,2.00,2.00,
2021,März,17,1570-91105504,20.00,20.00,
2021,März,17,1570-91115070,0.00,-1.00,
2021,März,17,1571-PF01,-1.00,-1.00,
2021,März,17,1580-7233,2.00,2.00,
2021,März,17,1580-7512,2.00,2.00,
2021,März,17,1580-107245,1.00,1.00,
2021,März,17,1580-125653,2.00,2.00,
2021,März,17,1580-125770,2.00,2.00,
2021,März,17,1610-23997,1.00,1.00,
2021,März,17,1610-32437,1.00,1.00,
2021,März,17,1610-35332,4.00,4.00,
2021,März,17,1610-55540,1.00,1.00,
2021,März,17,1610-58052,1.00,1.00,
2021,März,17,1610-100259,1.00,1.00,
2021,März,17,1610-126372,1.00,1.00,
2021,März,17,1610-126873,1.00,1.00,
2021,März,17,1610-126915,1.00,1.00,
2021,März,17,1610-127944,2.00,2.00,
2021,März,17,1610-129653,1.00,1.00,
2021,März,17,1610-155180,1.00,1.00,
2021,März,17,1610-166338,1.00,1.00,
2021,März,17,1620-1107,1.00,1.00,
2021,März,17,1620-2566,3.00,3.00,
2021,März,17,1620-16866,1.00,1.00,
2021,März,17,1620-16888,1.00,1.00,
2021,März,17,1620-158883,1.00,1.00,
2021,März,17,1630-101528,0.00,-1.00,
2021,März,17,1640-27880,1.00,1.00,
2021,März,17,1640-29042,1.00,1.00,
2021,März,17,1640-118322,1.00,1.00,
2021,März,17,1640-125629,1.00,1.00,
2021,März,17,1710-122075,1.00,1.00,
2021,März,17,1720-5244,1.00,1.00,
2021,März,17,1720-125876,1.00,1.00,
2021,März,17,1730-123374,1.00,1.00,
2021,März,17,1810-0758,1.00,1.00,
2021,März,17,1810-14949,1.00,1.00,
2021,März,17,1810-15289,1.00,1.00,
2021,März,17,1810-17713,1.00,1.00,
2021,März,17,1820-8844,1.00,1.00,
2021,März,17,1820-10212,1.00,1.00,
2021,März,17,1820-11271,1.00,1.00,
2021,März,17,1830-4306,1.00,1.00,
2021,März,17,1910-19127,4.00,4.00,
2021,März,17,1910-109665,1.00,1.00,
2021,März,17,1920-2555,1.00,1.00,
2021,März,17,2010-0196,1.00,1.00,
2021,März,17,2010-0703,1.00,1.00,
2021,März,17,2010-7659,1.00,1.00,
2021,März,17,2010-8372,1.00,1.00,
2021,März,17,2010-8512,1.00,1.00,
2021,März,17,2010-8598,1.00,1.00,
2021,März,17,2010-8721,1.00,1.00,
2021,März,17,2010-9613,1.00,1.00,
2021,März,17,2010-10009,1.00,1.00,
2021,März,17,2010-10519,1.00,1.00,
2021,März,17,2010-11468,1.00,1.00,
2021,März,17,2010-11695,1.00,1.00,
2021,März,17,2010-104476,1.00,1.00,
2021,März,17,2010-117046,1.00,1.00,
2021,März,17,2020-0153,1.00,1.00,
2021,März,17,2020-1394,1.00,1.00,
2021,März,17,2020-1398,1.00,1.00,
2021,März,17,2020-2117,1.00,1.00,
2021,März,17,2020-5037,2.00,2.00,
2021,März,17,2020-5039,1.00,1.00,
2021,März,17,2020-5048,2.00,2.00,
2021,März,17,2020-5219,2.00,2.00,
2021,März,17,2020-5490,3.00,3.00,
2021,März,17,2020-5589,1.00,1.00,
2021,März,17,2020-5607,1.00,1.00,
2021,März,17,2020-5611,1.00,1.00,
2021,März,17,2020-5623,1.00,1.00,
2021,März,17,2020-5728,1.00,1.00,
2021,März,17,2020-6022,1.00,1.00,
2021,März,17,2020-6029,1.00,1.00,
2021,März,17,2020-6174,1.00,1.00,
2021,März,17,2020-6182,1.00,1.00,
2021,März,17,2020-101361,1.00,1.00,
2021,März,17,2020-101749,1.00,1.00,
2021,März,17,2020-105029,1.00,1.00,
2021,März,17,2020-105225,1.00,1.00,
2021,März,17,2030-1062,1.00,1.00,
2021,März,17,2030-1179,1.00,1.00,
2021,März,17,2030-3767,1.00,1.00,
2021,März,17,2030-3792,1.00,1.00,
2021,März,17,2030-3856,1.00,1.00,
2021,März,17,2030-4210,1.00,1.00,
2021,März,17,2030-4738,1.00,1.00,
2021,März,17,2030-5053,1.00,1.00,
2021,März,17,2030-5211,1.00,1.00,
2021,März,17,2030-101161,1.00,1.00,
2021,März,17,2040-0055,1.00,1.00,
2021,März,17,2040-0226,1.00,1.00,
2021,März,17,2040-1934,1.00,1.00,
2021,März,17,2040-1964,1.00,1.00,
2021,März,17,2040-2107,1.00,1.00,
2021,März,17,2040-3004,1.00,1.00,
2021,März,17,2040-3110,1.00,1.00,
2021,März,17,2040-3494,1.00,1.00,
2021,März,17,2040-3617,1.00,1.00,
2021,März,17,2040-4047,1.00,1.00,
2021,März,17,2040-4184,1.00,1.00,
2021,März,17,2040-4276,1.00,1.00,
2021,März,17,2040-4808,1.00,1.00,
2021,März,17,2040-109778,1.00,1.00,
2021,März,17,2110-2051,3.00,3.00,
2021,März,17,2120-0591,4.00,4.00,
2021,März,17,2120-1557,4.00,4.00,
2021,März,17,2120-2637,3.00,3.00,
2021,März,17,2130-8840,1.00,1.00,
2021,März,17,2240-102212,1.00,1.00,
2021,März,17,2260-0827,0.00,-1.00,
2021,März,17,2260-PF01,-1.00,-1.00,
2021,März,17,2270-1584,1.00,1.00,
2021,März,17,2270-2047,1.00,1.00,
2021,März,17,2270-8451,1.00,1.00,
2021,März,17,2270-8479,1.00,1.00,
2021,März,17,2270-11098,1.00,1.00,
2021,März,17,2270-100971,2.00,2.00,
2021,März,17,2270-101259,2.00,2.00,
2021,März,17,2310-0116,1.00,1.00,
2021,März,17,2310-3019,1.00,1.00,
2021,März,17,2310-3207,4.00,4.00,
2021,März,17,2310-5268,1.00,1.00,
2021,März,17,2310-5402,5.00,5.00,
2021,März,17,2311-6908,1.00,1.00,
2021,März,17,2320-1682,1.00,1.00,
2021,März,17,2320-12674,1.00,1.00,
2021,März,17,2320-116905,1.00,1.00,
2021,März,17,2330-4767,1.00,1.00,
2021,März,17,2330-4965,1.00,1.00,
2021,März,17,2330-5746,1.00,1.00,
2021,März,17,2330-7264,1.00,1.00,
2021,März,17,2330-104209,1.00,1.00,
2021,März,17,2330-104841,1.00,1.00,
2021,März,17,2340-1779,3.00,3.00,
2021,März,17,2340-10969,1.00,1.00,
2021,März,17,2350-4129,1.00,1.00,
2021,März,17,2350-6746,1.00,1.00,
2021,März,17,2350-100172,1.00,1.00,
2021,März,17,2350-101105,1.00,1.00,
2021,März,17,2360-0001,1.00,1.00,
2021,März,17,2360-0150,1.00,1.00,
2021,März,17,2360-0514,5.00,5.00,
2021,März,17,2360-0690,1.00,1.00,
2021,März,17,2360-0948,1.00,1.00,
2021,März,17,2360-1080,1.00,1.00,
2021,März,17,2360-1229,1.00,1.00,
2021,März,17,2360-1255,9.00,9.00,
2021,März,17,2360-1256,2.00,2.00,
2021,März,17,2360-17389,2.00,2.00,
2021,März,17,2360-17425,1.00,1.00,
2021,März,17,2360-17446,3.00,3.00,
2021,März,17,2360-17479,5.00,5.00,
2021,März,17,2360-17524,2.00,2.00,
2021,März,17,2360-17525,1.00,1.00,
2021,März,17,2360-104037,1.00,1.00,
2021,März,17,2360-104465,1.00,1.00,
2021,März,17,2360-106659,1.00,1.00,
2021,März,17,2370-3906,1.00,1.00,
2021,März,17,2380-0021,1.00,1.00,
2021,März,17,2380-1529,1.00,1.00,
2021,März,17,2380-1566,1.00,1.00,
2021,März,17,2380-1630,1.00,1.00,
2021,März,17,2380-1692,2.00,2.00,
2021,März,17,2380-1710,1.00,1.00,
2021,März,17,2380-1770,1.00,1.00,
2021,März,17,2380-1837,1.00,1.00,
2021,März,17,2380-4692,1.00,1.00,
2021,März,17,2380-4736,1.00,1.00,
2021,März,17,2380-5278,1.00,1.00,
2021,März,17,2380-6022,1.00,1.00,
2021,März,17,2380-8155,1.00,1.00,
2021,März,17,2380-8804,1.00,1.00,
2021,März,17,2380-100093,1.00,1.00,
2021,März,17,2380-100435,1.00,1.00,
2021,März,17,2380-101320,1.00,1.00,
2021,März,17,2380-101388,1.00,1.00,
2021,März,17,2380-101427,1.00,1.00,
2021,März,17,2380-101599,1.00,1.00,
2021,März,17,2380-101650,1.00,1.00,
2021,März,17,2380-103947,1.00,1.00,
2021,März,17,2380-109633,1.00,1.00,
2021,März,17,2380-109654,1.00,1.00,
2021,März,17,90101038,1.00,1.00,
2021,März,17,90104006,1.00,1.00,
2021,März,17,90104014,21.00,18.00,
2021,März,17,90104016,22.00,20.00,
2021,März,17,90104017,10.00,7.00,
2021,März,17,90104018,1.00,1.00,
2021,März,17,90104020,2.00,2.00,
2021,März,17,90104023,6.00,6.00,
2021,März,17,90104028,3.00,3.00,
2021,März,17,AQC,4.00,4.00,
2021,März,17,MARK-0001,22.00,19.00,
2021,März,17,P-A-01-00415,-1.00,-1.00,
2021,März,17,P-A-01-00856,1.00,1.00,
2021,März,17,P-A-01-00863,1.00,1.00,
2021,März,17,P-A-02-00040,1.00,1.00,
2021,März,17,P-B-01-00051,1.00,1.00,
2021,März,17,P-B-01-00082,1.00,1.00,
2021,März,17,P-B-01-00166,1.00,1.00,
2021,März,17,P-B-01-00930,1.00,1.00,
2021,März,17,P-B-02-00034,1.00,1.00,
2021,März,17,P-H-05-00073,2.00,2.00,
2021,März,17,P-N-01-00772,1.00,1.00,
2021,März,17,P-N-01-01117,-1.00,-1.00,
2021,März,17,P-N-02-00103,-1.00,-1.00,
2021,März,18,90 33 95-95,0.00,-1.00,
2021,März,18,95 24 09-6,0.00,-1.00,
2021,März,18,95 24 10-6,0.00,-1.00,
2021,März,18,1020-13054,1.00,1.00,
2021,März,18,1020-13055,1.00,1.00,
2021,März,18,1030-101184,1.00,1.00,
2021,März,18,1030-101311,1.00,1.00,
2021,März,18,1080-0159,1.00,1.00,
2021,März,18,1080-0364,4.00,4.00,
2021,März,18,1080-1660,2.00,2.00,
2021,März,18,1080-2768,1.00,1.00,
2021,März,18,1080-2909,2.00,2.00,
2021,März,18,1080-101720,2.00,2.00,
2021,März,18,1115-104260,1.00,1.00,
2021,März,18,1120-103649,0.00,-1.00,
2021,März,18,1120-104673,1.00,1.00,
2021,März,18,1120-109208,1.00,1.00,
2021,März,18,1125-110639,1.00,1.00,
2021,März,18,1135-4326,2.00,2.00,
2021,März,18,1135-104621,1.00,1.00,
2021,März,18,1135-116028,2.00,2.00,
2021,März,18,1135-116060,0.00,-1.00,
2021,März,18,1135-116117,2.00,2.00,
2021,März,18,1211-123037,1.00,1.00,
2021,März,18,1220-5892,1.00,1.00,
2021,März,18,1220-127639,1.00,1.00,
2021,März,18,1220-128020,1.00,1.00,
2021,März,18,1220-135282,1.00,1.00,
2021,März,18,1230-0237,1.00,1.00,
2021,März,18,1240-5779,1.00,1.00,
2021,März,18,1240-104885,1.00,1.00,
2021,März,18,1240-110853,1.00,1.00,
2021,März,18,1240-123950,1.00,1.00,
2021,März,18,1410-0325,1.00,1.00,
2021,März,18,1410-5123,1.00,1.00,
2021,März,18,1410-5125,2.00,2.00,
2021,März,18,1410-13595,1.00,1.00,
2021,März,18,1410-14910,1.00,1.00,
2021,März,18,1410-15552,1.00,1.00,
2021,März,18,1410-16558,1.00,1.00,
2021,März,18,1410-32714,1.00,1.00,
2021,März,18,1410-35863,1.00,1.00,
2021,März,18,1410-120940,1.00,1.00,
2021,März,18,1410-138686,1.00,1.00,
2021,März,18,1410-140202,1.00,1.00,
2021,März,18,1410-140508,1.00,1.00,
2021,März,18,1410-140947,1.00,1.00,
2021,März,18,1420-0304,2.00,2.00,
2021,März,18,1420-5435,2.00,2.00,
2021,März,18,1420-14646,2.00,2.00,
2021,März,18,1420-14844,2.00,2.00,
2021,März,18,1420-17699,2.00,2.00,
2021,März,18,1420-19152,2.00,2.00,
2021,März,18,1420-48958,2.00,2.00,
2021,März,18,1420-52225,1.00,1.00,
2021,März,18,1420-60172,2.00,2.00,
2021,März,18,1420-61510,2.00,2.00,
2021,März,18,1420-114466,2.00,2.00,
2021,März,18,1420-125267,1.00,0.00,
2021,März,18,1420-167965,1.00,1.00,
2021,März,18,1430-100462,2.00,2.00,
2021,März,18,1435-36471,1.00,1.00,
2021,März,18,1435-125407,1.00,1.00,
2021,März,18,1435-126887,1.00,1.00,
2021,März,18,1435-128398,1.00,1.00,
2021,März,18,1435-141626,1.00,1.00,
2021,März,18,1435-PF01,1.00,1.00,
2021,März,18,1440-22152,1.00,1.00,
2021,März,18,1440-42043,1.00,1.00,
2021,März,18,1440-45554,0.00,-1.00,
2021,März,18,1440-55714,0.00,-2.00,
2021,März,18,1440-135742,1.00,1.00,
2021,März,18,1440-152162,1.00,1.00,
2021,März,18,1510-22195,1.00,1.00,
2021,März,18,1520-107598,1.00,1.00,
2021,März,18,1520-134273,2.00,2.00,
2021,März,18,1540-22324,1.00,1.00,
2021,März,18,1540-31393,1.00,1.00,
2021,März,18,1540-32507,1.00,1.00,
2021,März,18,1540-34694,1.00,1.00,
2021,März,18,1540-116313,2.00,2.00,
2021,März,18,1550-1886,2.00,2.00,
2021,März,18,1550-20527,2.00,2.00,
2021,März,18,1560-2007,2.00,2.00,
2021,März,18,1560-2179,1.00,1.00,
2021,März,18,1560-5930,0.00,-2.00,
2021,März,18,1560-6539,2.00,2.00,
2021,März,18,1560-6804,1.00,1.00,
2021,März,18,1560-103630,1.00,1.00,
2021,März,18,1560-103631,1.00,1.00,
2021,März,18,1560-114450,2.00,2.00,
2021,März,18,1560-114636,2.00,2.00,
2021,März,18,1570-1362,0.00,-1.00,
2021,März,18,1570-1363,0.00,-1.00,
2021,März,18,1570-1364,0.00,-1.00,
2021,März,18,1570-4718,1.00,1.00,
2021,März,18,1570-20591,1.00,1.00,
2021,März,18,1570-37876,2.00,2.00,
2021,März,18,1570-40144,2.00,2.00,
2021,März,18,1570-50655,1.00,1.00,
2021,März,18,1570-50656,1.00,1.00,
2021,März,18,1570-158905,1.00,1.00,
2021,März,18,1570-193396,1.00,1.00,
2021,März,18,1570-195697,0.00,-1.00,
2021,März,18,1570-91100566,2.00,2.00,
2021,März,18,1570-91103174,1.00,1.00,
2021,März,18,1570-91111690,1.00,1.00,
2021,März,18,1580-7382,1.00,1.00,
2021,März,18,1580-7605,2.00,2.00,
2021,März,18,1580-103101,1.00,1.00,
2021,März,18,1580-105006,1.00,1.00,
2021,März,18,1610-4299,2.00,2.00,
2021,März,18,1610-21212,1.00,1.00,
2021,März,18,1610-25603,1.00,1.00,
2021,März,18,1610-26152,1.00,1.00,
2021,März,18,1610-28156,1.00,1.00,
2021,März,18,1610-29802,1.00,1.00,
2021,März,18,1610-30013,1.00,1.00,
2021,März,18,1610-47482,1.00,1.00,
2021,März,18,1610-57080,0.00,-1.00,
2021,März,18,1610-59062,1.00,1.00,
2021,März,18,1610-59065,1.00,1.00,
2021,März,18,1610-142840,4.00,4.00,
2021,März,18,1620-4168,1.00,1.00,
2021,März,18,1620-13285,1.00,1.00,
2021,März,18,1640-18340,1.00,1.00,
2021,März,18,1710-139694,1.00,1.00,
2021,März,18,1720-2092,1.00,1.00,
2021,März,18,1720-13332,1.00,1.00,
2021,März,18,1720-108252,1.00,1.00,
2021,März,18,1720-109605,1.00,1.00,
2021,März,18,1720-118200,1.00,1.00,
2021,März,18,1720-131010,1.00,1.00,
2021,März,18,1730-108517,1.00,1.00,
2021,März,18,1730-118486,1.00,1.00,
2021,März,18,1810-0019,1.00,1.00,
2021,März,18,1810-18054,1.00,1.00,
2021,März,18,1830-6374,1.00,1.00,
2021,März,18,1830-6447,1.00,1.00,
2021,März,18,1830-111563,1.00,1.00,
2021,März,18,1910-104168,1.00,1.00,
2021,März,18,1910-115914,1.00,1.00,
2021,März,18,1910-119020,4.00,4.00,
2021,März,18,1920-8847,0.00,-1.00,
2021,März,18,1920-PF01,-1.00,-1.00,
2021,März,18,2010-0720,0.00,-1.00,
2021,März,18,2010-6451,1.00,1.00,
2021,März,18,2010-8188,1.00,1.00,
2021,März,18,2010-9213,1.00,1.00,
2021,März,18,2010-9381,1.00,1.00,
2021,März,18,2010-9499,1.00,1.00,
2021,März,18,2010-9525,1.00,1.00,
2021,März,18,2010-9848,1.00,1.00,
2021,März,18,2010-11239,1.00,1.00,
2021,März,18,2010-108818,1.00,1.00,
2021,März,18,2020-1945,1.00,1.00,
2021,März,18,2020-1946,1.00,1.00,
2021,März,18,2020-3826,0.00,-1.00,
2021,März,18,2020-5243,1.00,1.00,
2021,März,18,2020-5599,1.00,1.00,
2021,März,18,2020-5607,1.00,1.00,
2021,März,18,2020-5633,1.00,1.00,
2021,März,18,2020-5898,1.00,1.00,
2021,März,18,2020-5955,1.00,1.00,
2021,März,18,2020-5986,1.00,1.00,
2021,März,18,2020-6179,1.00,1.00,
2021,März,18,2020-101423,1.00,1.00,
2021,März,18,2020-105034,1.00,1.00,
2021,März,18,2020-105214,1.00,1.00,
2021,März,18,2030-1359,1.00,1.00,
2021,März,18,2030-1367,1.00,1.00,
2021,März,18,2030-2667,1.00,1.00,
2021,März,18,2030-4412,1.00,1.00,
2021,März,18,2030-4674,1.00,1.00,
2021,März,18,2030-4794,1.00,1.00,
2021,März,18,2030-106182,1.00,1.00,
2021,März,18,2040-0060,1.00,1.00,
2021,März,18,2040-1088,1.00,1.00,
2021,März,18,2040-2086,2.00,2.00,
2021,März,18,2040-3264,1.00,1.00,
2021,März,18,2040-3676,1.00,1.00,
2021,März,18,2040-3955,1.00,1.00,
2021,März,18,2040-4075,1.00,1.00,
2021,März,18,2040-4148,1.00,1.00,
2021,März,18,2040-4216,1.00,1.00,
