Genart-Nr;Genart-DE;Genart-EN;Subcategory;Std-Desc;AssemblyGroup-DE;AssemblyGroup-EN;IsUniversalGenericArticle;IsDangerousGoods;IsHazardousSubstance
6651;Radmutternschlüsselsatz;Wheel Nut Socket Set;Handwerkzeuge;Radmutternschlüsselsatz;Werkzeug, Universal;Tool, universal;1;0;0
3522;Radnabe;Wheel Hub;Radnabe;Grafik;Radaufhängung;Wheel Suspension;0;0;0
653;Radnabe;Wheel Hub;Radnabe;Radnabe;Radaufhängung;Wheel Suspension;0;0;0
27008;Radnabe;Wheel Hub;NULL;Radnabe;Radaufhängung, Universal;Wheel Suspension, Universal;1;NULL;NULL
7683;Radnabe, Anhänger;Wheel Hub, trailer;Radnabe;Radnabe;Anhänger;Trailer;1;0;0
11251;Radnabeneinheit-Gruppe;Wheel hub unit group;Radnabe;Radnabeneinheit-Gruppe;NULL;NULL;0;0;0
11232;Radnaben-Gruppe;Wheel hub group;Radnabe;Radnaben-Gruppe;NULL;NULL;0;0;0
7802;Radnabenschleifer;Wheel Hub Grinder;Handwerkzeuge;Radnabenschleifer;Werkzeug, Universal;Tool, universal;1;0;0
2070;Radschraube;Wheel Bolt;Radschraube/-mutter;Schraube;Räder;Wheels;0;0;0
5695;Radschraube;Wheel Bolt;Radschraube/-mutter;Schraube;Räder, Universal;Wheels, universal;1;0;0
2232;Radsensor, Reifendruck-Kontrollsystem;Wheel Sensor, tyre pressure control system;Sensoren sonstige;Sensor;Räder;Wheels;0;0;0
5132;Radsensor, Reifendruck-Kontrollsystem;Wheel Sensor, tyre pressure control system;Sensoren sonstige;Sensor;Räder, Universal;Wheels, universal;1;0;0
9050;Radsensorsatz, Reifendruck-Kontrollsystem;Wheel Sensor Set, tyre pressure checking system;Räder sonstiges;Sensorsatz;Räder, Universal;Wheels, universal;1;0;0
6305;Radstand, Karosserietechnik;Wheel Stand, car body work;Werkstattaus-/einrichtung sonstiges;Radstand;Werkstattausrüstung;Workshop Equipment;1;0;0
5345;Radwaschmaschine;Wheel Washer;Werkstattaus-/einrichtung sonstiges;Radwaschmaschine;Werkstattausrüstung;Workshop Equipment;1;0;0
1477;Rahmen;Frame;Karosserie Montageteile;Rahmen;NULL;NULL;0;0;0
727;Rahmen, Arbeitsscheinwerfer;Frame, worklight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung;Lights;0;0;0
2868;Rahmen, Arbeitsscheinwerfer;Frame, worklight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung, Universal;Lighting System, universal;1;0;0
3260;Rahmen, Außenspiegel;Frame, outside mirror;Fahrerhaus sonstiges;Rahmen;Fahrerhaus;Driver Cab;0;0;0
2869;Rahmen, Fernscheinwerfer;Frame, spotlight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung, Universal;Lighting System, universal;1;0;0
715;Rahmen, Fernscheinwerfer;Frame, spotlight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung;Lights;0;0;0
26851;Rahmen, Frontscheibe;Frame, front plate;Scheibenzubehör;Rahmen, Frontscheibe;NULL;NULL;0;0;0
703;Rahmen, Hauptscheinwerfer;Frame, headlight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung;Lights;0;0;0
2870;Rahmen, Hauptscheinwerfer;Frame, headlight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung, Universal;Lighting System, universal;1;0;0
26847;Rahmen, Heckscheibe;Frame, rear plate;Scheibenzubehör;Rahmen, Heckscheibe;NULL;NULL;0;0;0
5916;Rahmen, Innenraumleuchte;Frame, interior light;Beleuchtung sonstiges;Rahmen;Beleuchtung, Universal;Lighting System, universal;1;0;0
5917;Rahmen, Innenraumleuchte;Frame, interior light;Beleuchtung sonstiges;Rahmen;Beleuchtung;Lights;0;0;0
2871;Rahmen, Kühlergitter;Frame, radiator grille;Kühlergrill;Rahmen;Karosserie, Universal;Body Parts, universal;1;0;0
474;Rahmen, Kühlergitter;Frame, radiator grille;Kühlergrill;Rahmen;Karosserie;Body;0;0;0
2667;Rahmen, Motorkühler;Frame, radiator;Kühlkreislauf sonstiges;Rahmen;Kühlung;Cooling System;0;0;0
2872;Rahmen, Nebelscheinwerfer;Frame, fog light;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung, Universal;Lighting System, universal;1;0;0
712;Rahmen, Nebelscheinwerfer;Frame, fog light;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung;Lights;0;0;0
3259;Rahmen, Rampenspiegel;Frame, ramp mirror;Fahrerhaus sonstiges;Rahmen;Fahrerhaus;Driver Cab;0;0;0
5640;Rahmen, Schalthebelverkleidung;Frame, gear lever gaiter;Schaltgetriebe sonstiges;Rahmen;Schaltgetriebe;Manual Transmission;0;0;0
6595;Rahmen, Schweißerschutzplane;Frame, welding protection sheet;Werkstattaus-/einrichtung sonstiges;Rahmen;Werkstattausrüstung;Workshop Equipment;1;0;0
2530;Rahmen, Sortimentskasten;Frame, assortment box;Werkstattaus-/einrichtung sonstiges;Rahmen;Werkstattgeräte;Workshop Devices;1;0;0
720;Rahmen, Suchscheinwerfer;Frame, searchlight;Karosserie Kunststoff sonstiges;Rahmen;Beleuchtung;Lights;0;0;0
3258;Rahmen, Weitwinkelspiegel;Frame, wide-angle mirror;Karosserie Montageteile;Rahmen;Fahrerhaus;Driver Cab;0;0;0
22909;Rahmen/-träger;Rahmen/-träger;Zubehör sonstiges;Rahmen/-träger;NULL;NULL;1;0;0
22910;Rahmen/-träger;Rahmen/-träger;Fahrradträger;Rahmen/-träger;Zweiradrahmen;Motorcycle Frames;0;0;0
5741;Rahmenkopf;Chassis Head;Karosserieteile sonstiges;Rahmenkopf;Karosserie;Body;0;0;0
23404;Rahmenschutz;Frame Protection;Zubehör sonstiges;Rahmenschutz;Zweiradrahmen;Motorcycle Frames;0;0;0
23405;Rahmenschutz;Frame protection;Zubehör sonstiges;Rahmenschutz;NULL;NULL;1;0;0
26850;Rahmenset, Frontscheibe;Frame set, wind screen;Scheibenzubehör;Rahmenset, Frontscheibe;NULL;NULL;0;0;0
3476;RAL-Lack;RAL Colours;Lackspraydosen Standard;Lack;Chemische Produkte;Chemical Products;1;1;1
8319;Rammschutzpuffer;Ram Protection Buffer;Zubehör sonstiges;Puffer;Karosserie;Body;1;0;0
3564;Rampenspiegel;Ramp Mirror;Fahrzeugspiegel aussen;Grafik;Fahrerhaus;Driver Cab;0;0;0
847;Rampenspiegel;Ramp Mirror;Fahrzeugspiegel aussen;Spiegel;Fahrerhaus;Driver Cab;0;0;0
2873;Rampenspiegel;Ramp Mirror;Fahrerhaus sonstiges;Spiegel;Fahrerhaus, Universal;Driver Cab, universal;1;0;0
6040;Rändelschraube;Knurled Screw;DIN / Normteile sonstiges;Schraube;Normteile;Standard Parts;1;0;0
7491;Rangiergriff, Stützrad;Manoeuvring Handle, support wheel;Anhänger sonstiges;Rangiergriff;Anhänger;Trailer;1;0;0
5202;Rangierheber;Mobile Jack;Werkstattaus-/einrichtung sonstiges;Rangierheber;Werkstattausrüstung;Workshop Equipment;1;0;0
6427;Rangierhilfe;Obstacle Avoidance Assistant;Werkstattaus-/einrichtung sonstiges;Rangierhilfe;Werkstattausrüstung;Workshop Equipment;1;0;0
15144;Rangierhilfe;maneuvering carts;Werkstattaus-/einrichtung sonstiges;Rangierhilfe;Hebetechnik;Hebetechnik;1;0;0
6426;Rangierrollwagen;Obstacle Avoidance Trolley;Werkstattaus-/einrichtung sonstiges;Rangierrollwagen;Werkstattausrüstung;Workshop Equipment;1;0;0
15110;Rangier-Wagenheber;Floor jack (Trolley);Werkstattaus-/einrichtung sonstiges;Rangierwagenheber hydraulisch;Hebetechnik;Hebetechnik;1;0;0
9633;Raspelfeile;Rasps;Handwerkzeuge;Feile;Werkzeug, Universal;Tool, universal;1;0;0
7434;Ratsche, Spanngurt;Ratchet, lashing strap;Anhänger;Spannratsche;Ladungssicherung;Load Securing;1;0;0
6645;Ratschen-Doppelringschlüssel;Ratchet Double Ring Spanner;Handwerkzeuge;Ratschen-Doppelringschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
9431;Ratschen-Doppelringschlüssel, Glühkerze;Double-Ended Ratchet Ring Spanner, glow-plug;Handwerkzeuge;Ratschen-Doppelringschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
6646;Ratschen-Doppelringschlüsselsatz;Ratchet Double Ring Spanner Set;Handwerkzeuge;Ratschen-Doppelringschlüsselsatz;Werkzeug, Universal;Tool, universal;1;0;0
6712;Ratschenhalter, Gewindebohrer;Ratchet Holder, thread tap;Handwerkzeuge;Halter;Werkzeug, Universal;Tool, universal;1;0;0
6867;Ratschenlastspanner, Verzurrkette;Ratchet Load Clamp, lashing chain;Anhänger;Ratschenlastspanner;Ladungssicherung;Load Securing;1;0;0
6637;Ratschen-Ringgabelschlüssel;Ratchet Ring Open-ended Spanner;Handwerkzeuge;Ratschen-Ringgabelschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
6638;Ratschen-Ringgabelschlüsselsatz;Ratchet Ring Open-ended Spanner Set;Handwerkzeuge;Ratschen-Ringgabelschlüsselsatz;Werkzeug, Universal;Tool, universal;1;0;0
6643;Ratschen-Ringschlüssel;Ratchet Ring Spanner;Handwerkzeuge;Ratschen-Ringschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
6644;Ratschen-Ringschlüsselsatz;Ratchet Ring Spanner;Handwerkzeuge;Ratschen-Ringschlüsselsatz;Werkzeug, Universal;Tool, universal;1;0;0
7881;Ratschenschlüssel, Klimaanlage;Ratchet Wrench, air conditioning system;Werkzeuge sonstiges;Ratschenschlüssel;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
8362;Ratschenschrauber (Akku);Ratchet Screwdriver (rechargeable battery);Elektrowerkzeuge;Ratschenschrauber (Akku);Werkzeug, Universal;Tool, universal;1;0;0
8339;Ratschenschrauber (Druckluft);Ratchet Screwdriver (compressed air);Druckluftwerkzeuge;Ratschenschrauber (Druckluft);Werkzeug, Universal;Tool, universal;1;0;0
8497;Rauchwarnmelder;Smoke Alarm;Werkstattaus-/einrichtung sonstiges;Rauchwarnmelder;Werkstattausrüstung;Workshop Equipment;1;0;0
7404;Reaktionsflüssigkeit, Zylinderkopf-Dichtigkeit;Reaction fluid, cylinder head sealing;Fahrzeugchemie sonstiges;Reaktionsflüssigkeit;Chemische Produkte;Chemical Products;1;0;1
8087;Rechen;Rake;Handwerkzeuge;Rechen;Bauwerkzeuge;Building Tools;1;0;0
9554;Rechner;Computer;Werkstattaus-/einrichtung sonstiges;Rechner;Werkstattausrüstung;Workshop Equipment;1;0;0
2075;Redundanzventil;Redundancy Valve, brake air regulation;Druckluftanlage sonstiges;Ventil;Druckluftanlage;Compressed-air System;0;0;0
9483;Reduzieradapter, Bohrfutter;Reduction Adapter, drill chuck;Handwerkzeuge;Adapter;Werkzeug, Universal;Tool, universal;1;0;0
6379;Reduzieradapter, Knarre;Reducing Adapter, ratchet;Handwerkzeuge;Adapter;Werkzeug, Universal;Tool, universal;1;0;0
9199;Reduzieradapter, Schlagschrauber;Reduction Adapter, impact wrench;Handwerkzeuge;Adapter;Werkzeug, Universal;Tool, universal;1;0;0
9632;Reduzieradapter, Spannzange-Elektrowerkzeug;Reduction Adapter, electrical power tool chuck;Handwerkzeuge;Adapter;Werkzeug, Universal;Tool, universal;1;0;0
7441;Reduzierring, Montagewerkzeug (Radnabe/Radlager);Reduction Bushing, installation tool (wheel hub/bearing);Werkzeuge sonstiges;Reduzierring;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
9634;Reduzierring, Sägeblatt-Handkreissäge;Reduction Ring, handheld circular saw blade;Handwerkzeuge;Reduzierring;Werkzeug, Universal;Tool, universal;1;0;0
9658;Reduzierringsatz, Trennscheibe-Winkelschleifer;Reduction Ring Set, angle grinder cutting disc;Handwerkzeuge;Reduzierringsatz;Werkzeug, Universal;Tool, universal;1;0;0
8387;Reduzierrohr, Abgasanlage;Reduction Tube, exhaust system;Rohre;Reduzierrohr;Abgasanlage;Exhaust System;0;0;0
4288;Reduzierstück, Druckluftleitung;Reducer, air pipe;DIN / Normteile sonstiges;Reduzierstück;Normteile;Standard Parts;1;0;0
5373;Reduzierstück, Drucklufttechnik;Reduction Piece, compressed air system;Werkstattaus-/einrichtung sonstiges;Reduzierstück;Werkstattausrüstung;Workshop Equipment;1;0;0
60052;Reduzierstück, Flanschverbindung (Abgasanlage);Reducer, flange connection (exhaust system);Abgas-Montagetechnik;Reduzierstück;Abgasanlage;Exhaust System;0;NULL;NULL
60053;Reduzierstück, Flanschverbindung (Abgasanlage);Reducer, flange connection (exhaust system);Abgas-Montagetechnik;Reduzierstück;Abgasanlage, Universal;Exhaust System, universal;1;NULL;NULL
7253;Reduzierstück, Montagewerkzeug (Radnabe/Radlager);Reducer, installation tool (wheel hub / wheel bearing);Werkzeuge sonstiges;Reduzierstück;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
1478;Reflektor;Reflector;Beleuchtung sonstiges;Reflektor;NULL;NULL;0;0;0
725;Reflektor, Arbeitsscheinwerfer;Reflector, worklight;Beleuchtung sonstiges;Reflektor;Beleuchtung;Lights;0;0;0
2874;Reflektor, Arbeitsscheinwerfer;Reflector, worklight;Beleuchtung sonstiges;Reflektor;Beleuchtung, Universal;Lighting System, universal;1;0;0
2875;Reflektor, Blinkleuchte;Reflector, indicator;Beleuchtung sonstiges;Reflektor;Signalanlage, Universal;Signal System, universal;1;0;0
2179;Reflektor, Blinkleuchte;Reflector, indicator;Beleuchtung sonstiges;Reflektor;Signalanlage;Signal System;0;0;0
2876;Reflektor, Fernscheinwerfer;Reflector, spotlight;Beleuchtung sonstiges;Reflektor;Beleuchtung, Universal;Lighting System, universal;1;0;0
713;Reflektor, Fernscheinwerfer;Reflector, spotlight;Beleuchtung sonstiges;Reflektor;Beleuchtung;Lights;0;0;0
2877;Reflektor, Hauptscheinwerfer;Reflector, headlight;Beleuchtung sonstiges;Reflektor;Beleuchtung, Universal;Lighting System, universal;1;0;0
702;Reflektor, Hauptscheinwerfer;Reflector, headlight;Beleuchtung sonstiges;Reflektor;Beleuchtung;Lights;0;0;0
2878;Reflektor, Nebelscheinwerfer;Reflector, fog light;Beleuchtung sonstiges;Reflektor;Beleuchtung, Universal;Lighting System, universal;1;0;0
710;Reflektor, Nebelscheinwerfer;Reflector, fog light;Beleuchtung sonstiges;Reflektor;Beleuchtung;Lights;0;0;0
2879;Reflektor, Positions-/Begrenzungsleuchte;Reflector, position-/outline lamp;Beleuchtung sonstiges;Reflektor;Beleuchtung, Universal;Lighting System, universal;1;0;0
2180;Reflektor, Positions-/Begrenzungsleuchte;Reflector, position-/outline lamp;Beleuchtung sonstiges;Reflektor;Beleuchtung;Lights;0;0;0
2880;Reflektor, Rundumkennleuchte;Reflector, rotating beacon;Beleuchtung sonstiges;Reflektor;Signalanlage, Universal;Signal System, universal;1;0;0
1170;Reflektor, Rundumkennleuchte;Reflector, rotating beacon;Beleuchtung sonstiges;Reflektor;Signalanlage;Signal System;0;0;0
718;Reflektor, Suchscheinwerfer;Reflector, searchlight;Beleuchtung sonstiges;Reflektor;Beleuchtung;Lights;0;0;0
2881;Reflektor, Suchscheinwerfer;Reflector, searchlight;Beleuchtung sonstiges;Reflektor;Beleuchtung, Universal;Lighting System, universal;1;0;0
8939;Reflektorstreifen, Drehzahlmesser;Reflective Strips, rev counter;Werkzeuge sonstiges;Reflektorstreifen;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
2791;Regal/-system;Shelve/-system;Werkstattaus-/einrichtung sonstiges;Regal;Werkstattgeräte;Workshop Devices;1;0;0
6264;Regalboden, Lochplattenwand;Shelves, pegboard wall;Werkstattaus-/einrichtung sonstiges;Regalboden;Werkstattausrüstung;Workshop Equipment;1;0;0
6954;Regalboden, Werkzeugwagen;Rack Base, tool trolley;Werkstattaus-/einrichtung sonstiges;Regalboden;Werkstattausrüstung;Workshop Equipment;1;0;0
26895;Regalplatte für Schleifscheiben;shelf rack, grinding disks;Werkstattaus-/einrichtung sonstiges;Regalplatte;Werkstattausrüstung;Workshop Equipment;1;0;0
6263;Regalstopper, Lochplattenwand;Shelf Stopper, pegboard wall;Werkstattaus-/einrichtung sonstiges;Regalstopper;Werkstattausrüstung;Workshop Equipment;1;0;0
2920;Regelventil, Kompressor;Control Valve, compressor;Einzel- und Kleinteile Heizung & Klima;Ventil;Klimaanlage;Air Conditioning;0;0;0
1214;Regelventil, Kraftstoffdruck;Control Valve, fuel pressure;Gemischaufbereitung sonstiges;Ventil;Kraftstoffförderanlage;Fuel Supply System;0;0;0
5655;Regelventil, Kraftstoffmenge (Common-Rail-System);Control Valve, fuel quantity (common rail system);Gemischaufbereitung sonstiges;Ventil;Gemischaufbereitung;Mixture Formation;0;0;0
15943;Regenabweiser;Rain guard;Fahrzeugpflege sonstiges;Regenabweiser;Karosserie, Universal;Body Parts, universal;1;1;1
23306;Regenhose;Rain trousers;Arbeitsschutz, Bekleidung;Regenhose;Bekleidung;Bekleidung;1;0;0
23305;Regenjacke;Rain jacket;Arbeitsschutz, Bekleidung;Regenjacke;Bekleidung;Bekleidung;1;0;0
4078;Regenklappe, Endrohr;Rain Flap, tailpipe;Abgasanlage sontiges;Klappe;Abgasanlage;Exhaust System;0;0;0
23304;Regenkombi;Rain suit;Arbeitsschutz, Bekleidung;Regenkombi;Bekleidung;Bekleidung;1;0;0
2275;Regensensor;Rain Sensor;Sensoren sonstige;Sensor;Komfortsysteme;Comfort Systems;0;0;0
2276;Regensensor-Nachrüstsatz;Rain Sensor Retrofit Kit;Sensoren sonstige;Sensorsatz;Komfortsysteme;Comfort Systems;0;0;0
23307;Regenüberhandschuhe;Rain gloves;Arbeitsschutz, Bekleidung;Regenüberhandschuhe;Bekleidung;Bekleidung;1;0;0
23308;Regenüberstiefel;Rain boots;Arbeitsschutz, Bekleidung;Regenüberstiefel;Bekleidung;Bekleidung;1;0;0
1913;Regler;Regulator;Sensoren sonstige;Regler;NULL;NULL;0;0;0
22426;Regler, Abgassteuerung;Regler, Abgassteuerung;Zubehör sonstiges;Regler, Abgassteuerung;NULL;NULL;0;0;0
1341;Regler, ALB;Control Unit, ALB;Druckluftanlage sonstiges;Regler;Druckluftanlage;Compressed-air System;0;0;0
4394;Regler, Innenraumgebläse;Regulator, passenger compartment fan;Einzel- und Kleinteile Heizung & Klima;Regler;Heizung/Lüftung;Heating/Ventilation;0;0;0
814;Regler, Innenraumleuchte;Control Unit, interior light;elektrische Bauteile sonstiges;Regler;Beleuchtung;Lights;0;0;0
752;Regler, Instrumentenbeleuchtung;Control, instrument lighting;elektrische Bauteile sonstiges;Regler;Beleuchtung;Lights;0;0;0
815;Regler, Leuchtweiteregulierung;Controller, headlight range adjustment;elektrische Bauteile sonstiges;Regler;Beleuchtung;Lights;0;0;0
4632;Regler, Leuchtweiteregulierung;Controller, headlight range adjustment;elektrische Bauteile sonstiges;Regler;Beleuchtung, Universal;Lighting System, universal;1;0;0
414;Regler, Niveauregulierung;Controller, leveling control;elektrische Bauteile sonstiges;Regler;Federung/Dämpfung;Suspension/Damping;0;0;0
2882;Regler, Wisch-Wasch-Intervall;Control Unit, wipe-/wash interval;elektrische Bauteile sonstiges;Regler;Scheibenreinigung, Universal;Window Cleaning, universal;1;0;0
751;Regler, Wisch-Wasch-Intervall;Control Unit, wipe-/wash interval;elektrische Bauteile sonstiges;Regler;Scheibenreinigung;Window Cleaning;0;0;0
7944;Regulator, Schlagschrauber;Regulator, impact screwdriver;Handwerkzeuge;Regulator;Werkzeug, Universal;Tool, universal;1;0;0
1965;Regulierschraube, Vergaser;Control Screw, carburettor;Vergaser;Schraube;Vergaser;Carburettor;0;0;0
7052;Reibahle, ABS-Sensoraufnahme;Reamer, ABS sensor mounting;Werkzeuge sonstiges;Reibahle;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
4575;Reibahle, ABS-Sensoraufnahme;Reamer, ABS sensor mounting;Handwerkzeuge;Reibahle;Werkzeug, Universal;Tool, universal;1;0;0
4535;Reibahle, Glühkerze;Reamer, glow plug;Werkzeuge sonstiges;Reibahle;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
7797;Reibahle, Lambdasondenaufnahme;Reamer, Lambda sensor removal;Werkzeuge sonstiges;Reibahle;Werkzeug, Universal;Tool, universal;1;0;0
9411;Reibahlen-Adapter, Glühkerze;Reamer Adapter, glow-plug;Handwerkzeuge;Reibahlen-Adapter;Werkzeug, Universal;Tool, universal;1;0;0
2714;Reibahlenkopf, ABS-Sensoraufnahme;Reamer Head, ABS sensor mounting;Werkzeuge sonstiges;Reibahlenkopf;Werkzeug, Universal;Tool, universal;1;0;0
2713;Reibahlensatz, ABS-Sensoraufnahme;Reamer Set, ABS sensor mounting;Handwerkzeuge;Reibahlensatz;Werkzeug, Universal;Tool, universal;1;0;0
8807;Reibahlensatz, ABS-Sensoraufnahme;Reamer Set, ABS sensor mounting;Werkzeuge sonstiges;Reibahlensatz;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
7798;Reibahlensatz, Glühkerze;Reamer Set, glow plugs;Handwerkzeuge;Reibahlensatz;Werkzeug, Universal;Tool, universal;1;0;0
8173;Reibahlensatz, Glühkerze;Reamer set, glow plugs;Werkzeuge sonstiges;Reibahlensatz;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
7582;Reibbelag, Kugelkupplung;Friction Lining, ball hitch;Anhänger;Reibbelag;Anhänger;Trailer;1;0;0
6655;Reibebrett;Plasterer's Float;Handwerkzeuge;Reibebrett;Bauwerkzeuge;Building Tools;1;0;0
8168;Reibkopf, Reinigungs-/Fräswerkzeugsatz (CR-Injektorschacht);Reaming head, cleaning/milling tool set (CR injector shaft);Werkzeuge sonstiges;Reibkopf;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
8119;Reibrad, Wasserpumpe;Friction Wheel, water pump;Kühlkreislauf sonstiges;Reibrad;Kühlung;Cooling System;0;0;0
9815;Reibwertmessgerät;Friction Measurement Device;Werkstattaus-/einrichtung sonstiges;Reibwertmessgerät;Werkstattausrüstung;Workshop Equipment;1;0;0
4400;Reifen;Tyres;Ganzjahresreifen;Reifen;Räder;Wheels;0;0;0
4265;Reifen;Tyres;Ganzjahresreifen;Reifen;Räder, Universal;Wheels, universal;1;0;0
26924;Reifen (Agrar);Tyres (Agriculture);NULL;Reifen;Räder, Universal;Wheels, universal;1;NULL;NULL
26925;Reifen (Erdbewegungsreifen/EM);Tyres (Earthmover);NULL;Reifen;Räder, Universal;Wheels, universal;1;NULL;NULL
26926;Reifen (Industrie);Tyres (Industry);NULL;Reifen;Räder, Universal;Wheels, universal;1;NULL;NULL
26927;Reifen (Militär);Tyres (Military);NULL;Reifen;Räder, Universal;Wheels, universal;1;NULL;NULL
10032;Reifen, Aufsitzrasenmäher;Tires, riding lawnmower;Sommerreifen;Reifen, Aufsitzrasenmäher;NULL;NULL;0;0;0
10031;Reifen, PKW-Anhänger;Tires, automobile trailer;Sommerreifen;Reifen, PKW-Anhänger;NULL;NULL;0;0;0
19119;Reifen-/Felgen-/Räderwagen;Tyres/ Rims/ Wheels caddy;Reifen sonstiges;Reifen-/Felgen-/Räderwagen;NULL;NULL;1;0;0
